h,chiF_overlap,F_neighbor,Neff,Neff_norm,Cnn_conn,Cnn_conn_abs_mean,H_joint_nats,H_single_sum_nats,TC_nats,gap_naive_E1_E0,TC_norm
1.0,0.27664191781795466,0.9999998616790411,3.330588304788486,5.082074439679697e-05,0.9364939322086108,0.9364939322086108,2.026205002901346,11.090354888958831,9.064149886057486,,0.8173002556555874
1.0303030303030303,0.27845840566698143,0.9999998607707972,3.4391157292692127,5.2476741474444774e-05,0.9325186558744132,0.9325186558744132,2.094591328302541,11.090354888959105,8.995763560656563,,0.8111339673730542
1.0606060606060606,0.2803554779440276,0.999999859822261,3.55489428380911,5.424338201613022e-05,0.9284160886447776,0.9284160886447776,2.164324075910704,11.09035488895908,8.926030813048376,,0.8048462743004359
1.0909090909090908,0.28233673132760373,0.9999998588316343,3.6784468294108765,5.6128644247602486e-05,0.9241853837070337,0.9241853837070337,2.23539481795532,11.090354888959123,8.854960071003802,,0.7984379363566856
1.121212121212121,0.28440630028825353,0.9999998577968499,3.8103440751187825,5.8141236497784157e-05,0.91982565033518,0.91982565033518,2.307796412497977,11.090354888959123,8.782558476461146,,0.7919095975192391
1.1515151515151516,0.2865687145359175,0.9999998567156427,3.95120950842653,6.029067243082474e-05,0.9153359496668525,0.9153359496668525,2.3815230265324545,11.090354888959123,8.708831862426669,,0.785261783741172
1.1818181818181819,0.2888292502944978,0.9999998555853749,4.101724920613971,6.258735535604814e-05,0.9107152896968281,0.9107152896968281,2.456570174925841,11.090354888959125,8.633784714033283,,0.7784948994399221
1.2121212121212122,0.29119385347442517,0.9999998544030733,4.2626366192292044,6.504267302290656e-05,0.9059626190891479,0.9059626190891479,2.5329347808125915,11.090354888959125,8.557420108146534,,0.7716092220516564
1.2424242424242424,0.29366942433384224,0.9999998531652878,4.434762421650269,6.766910433426313e-05,0.901076819744433,0.901076819744433,2.6106152575440706,11.090354888959123,8.479739631415052,,0.7646048946420064
1.2727272727272727,0.29626386743863975,0.9999998518680663,4.618999550956768,7.048033982783154e-05,0.8960566977492592,0.8960566977492592,2.6896116172646884,11.090354888959123,8.400743271694434,,0.7574819161159304
1.303030303030303,0.29898635145464425,0.9999998505068243,4.816333568903088,7.349141798253004e-05,0.8909009724954959,0.8909009724954959,2.7699256081343475,11.090354888959125,8.320429280824778,,0.7502401288445769
1.3333333333333335,0.30184748922579274,0.9999998490762554,5.027848510949826,7.671887986678812e-05,0.8856082635919097,0.8856082635919097,2.8515608848037637,11.090354888959123,8.23879400415536,,0.7428792032937914
1.3636363636363638,0.30485960889059527,0.9999998475701956,5.254738416431884,8.01809450749494e-05,0.88017707521725,0.88017707521725,2.93452321587601,11.090354888959123,8.155831673083114,,0.7353986193176342
1.393939393939394,0.30803701300818886,0.9999998459814935,5.498320484961794,8.389771247805472e-05,0.8746057775090879,0.8746057775090879,3.0188207325953123,11.090354888959125,8.071534156363812,,0.7277976437344972
1.4242424242424243,0.31139634248944503,0.9999998443018288,5.760050134911092,8.789138999803302e-05,0.8688925845595007,0.8688925845595007,3.104464222907621,11.090354888959125,7.985890666051503,,0.7200753038121228
1.4545454545454546,0.31495692476291026,0.9999998425215376,6.04153829527584,9.218655846062989e-05,0.8630355285632763,0.8630355285632763,3.191467474912682,11.090354888959126,7.8988874140464445,,0.7122303562990658
1.4848484848484849,0.31874112660368326,0.9999998406294367,6.344571329467177,9.681047560832485e-05,0.857032429653994,0.857032429653994,3.279847673292317,11.090354888959125,7.810507215666807,,0.704261251679373
1.5151515151515151,0.3227748521794638,0.9999998386125739,6.671134071948031,0.0001017934276115117,0.850880860971764,0.850880860971764,3.3696258515353383,11.090354888959125,7.720729037423786,,0.6961660933961697
1.5454545454545454,0.3270879949113237,0.9999998364560025,7.023436560848171,0.00010716913697583268,0.8445781085208997,0.8445781085208997,3.4608274018036833,11.090354888959125,7.629527487155441,,0.6879425918778244
1.5757575757575757,0.3317149470660752,0.9999998341425265,7.403945172410386,0.00011297523761612527,0.8381211254547549,0.8381211254547549,3.5534826424138473,11.090354888959125,7.536872246545277,,0.6795880133690333
1.606060606060606,0.3366951299987875,0.999999831652435,7.815419020042153,0.00011925383026187367,0.8315064804745957,0.8315064804745957,3.6476274412118395,11.090354888959125,7.442727447747285,,0.6710991237220738
1.6363636363636362,0.34207352905823996,0.9999998289632355,8.260952665928661,0.00012605213418470247,0.8247303002192591,0.8247303002192591,3.7433038896316386,11.090354888959125,7.347050999327486,,0.6624721276180042
1.6666666666666667,0.34790125380546044,0.9999998260493731,8.744026430757938,0.00013342325486386013,0.81778820567556,0.81778820567556,3.84056101900258,11.090354888959125,7.2497938699565445,,0.6537026039783446
1.696969696969697,0.35423600985851067,0.9999998228819951,9.26856587344069,0.00014142709157471755,0.8106752429457251,0.8106752429457251,3.939455545494006,11.090354888959125,7.1508993434651185,,0.6447854387945794
1.7272727272727273,0.36114258827879553,0.9999998194287059,9.839012372003344,0.0001501314143677268,0.803385809056348,0.803385809056348,4.040052624293291,11.090354888959126,7.050302264665835,,0.6357147571251018
1.7575757575757576,0.36869318131849127,0.9999998156534093,10.460407177602331,0.00015961314663089494,0.7959135739937511,0.7959135739937511,4.142426585942513,11.090354888959125,6.947928303016612,,0.6264838567008836
1.7878787878787878,0.37696756050031865,0.9999998115162197,11.138491862009849,0.00016995989779678114,0.7882514007644756,0.7882514007644756,4.246661618748336,11.090354888959123,6.843693270210787,,0.6170851463936422
1.8181818181818183,0.3860530148891428,0.9999998069734926,11.879828755126841,0.00018127180107310243,0.7803912660805156,0.7803912660805156,4.3528523500682645,11.090354888959125,6.73750253889086,,0.6075100938021653
1.8484848484848486,0.39604395651871016,0.9999998019780217,12.691945806451544,0.00019366372385332557,0.7723241852533543,0.7723241852533543,4.461104266288479,11.090354888959125,6.629250622670646,,0.5977491873835633
1.878787878787879,0.40704102710620305,0.9999997964794864,13.583511336754409,0.00020726793421561293,0.7640401460982413,0.7640401460982413,4.57153389610743,11.090354888959125,6.518820992851695,,0.5877919199268756
1.9090909090909092,0.4191496596472888,0.9999997904251702,14.564545420562464,0.00022223732636356299,0.7555280580952182,0.7555280580952182,4.684268664737154,11.090354888959125,6.406086224221971,,0.5776268016995089
1.9393939393939394,0.43247777314903146,0.9999997837611134,15.646676199282968,0.00023874933165409802,0.7467757247849225,0.7467757247849225,4.799446307631557,11.090354888959125,6.290908581327567,,0.5672414133104441
1.9696969696969697,0.44713249769401386,0.9999997764337512,16.843451346339407,0.00025701067117827464,0.7377698492664734,0.7377698492664734,4.917213713432528,11.090354888959125,6.173141175526596,,0.5566225100399804
2.0,0.4632157359907296,0.999999768392132,18.170717223344784,0.00027726314122535376,0.7284960848480243,0.7284960848480243,5.037725046253584,11.090354888959125,6.0526298427055405,,0.5457561911504893
2.0303030303030303,0.4808180917859062,0.9999997595909541,19.64708110098398,0.0002997906662137448,0.7189391449829394,0.7189391449829394,5.161138982608685,11.090354888959125,5.929215906350439,,0.5346281490282337
2.0606060606060606,0.5000112592856709,0.9999997499943704,21.294475179575365,0.0003249279049617823,0.7090829887457163,0.7090829887457163,5.287614887808365,11.090354888959125,5.8027400011507595,,0.5232240139517637
2.090909090909091,0.520838454143302,0.9999997395807729,23.138845176322242,0.0003530707576953467,0.6989110995686784,0.6989110995686784,5.417307759349677,11.090354888959126,5.67304712960945,,0.5115298100385576
2.121212121212121,0.54330293020044,0.9999997283485349,25.21099093040312,0.00038468919266362183,0.6884068756618238,0.6884068756618238,5.550361783022344,11.090354888959125,5.53999310593678,,0.4995325362808774
2.1515151515151514,0.5673547260887091,0.999999716322637,27.547591876922237,0.00042034289362979487,0.6775541496560631,0.6775541496560631,5.686902390787392,11.090354888959125,5.403452498171733,,0.487220882674465
2.1818181818181817,0.5928759452267229,0.9999997035620274,30.19245632894281,0.00046070032240208146,0.6663378517926011,0.6663378517926011,5.827026785889778,11.090354888959125,5.263328103069346,,0.4745860845543538
2.212121212121212,0.6196655959467279,0.999999690167202,33.19804005534709,0.0005065618904929671,0.6547448248923622,0.6547448248923622,5.970793014479904,11.090354888959126,5.119561874479222,,0.4616229079897113
2.242424242424242,0.6474249425458822,0.9999996762875287,36.627286635982614,0.0005588880407101839,0.6427647888816537,0.6427647888816537,6.11820782632614,11.090354888959125,4.972147062632985,,0.4483307443644521
2.2727272727272725,0.6757454986683342,0.9999996621272507,40.55584867864115,0.0006188331402380546,0.6303914383744322,0.6303914383744322,6.269213767895795,11.090354888959125,4.82114112106333,,0.43471477417399523
2.3030303030303028,0.7041017511255632,0.9999996479491244,45.07475499424484,0.0006877861785010504,0.6176236374101538,0.6176236374101538,6.423676193052018,11.090354888959123,4.6666786959071045,,0.42078713825045966
2.3333333333333335,0.7318514343435112,0.9999996340742828,50.29359287679799,0.000767419324902313,0.6044666529071516,0.6044666529071516,6.581371126387998,11.090354888959123,4.508983762571125,,0.40656803210688885
2.3636363636363638,0.7582458558808014,0.9999996208770721,56.3442757800662,0.0008597454190073578,0.5909333440614892,0.5909333440614892,6.74197514328483,11.090354888959126,4.348379745674296,,0.39208661843664494
2.393939393939394,0.7824525540822691,0.999999608773723,63.3854631064589,0.0009671854111703323,0.5770452028473205,0.5770452028473205,6.905058583927016,11.090354888959126,4.18529630503211,,0.37738163899504545
2.4242424242424243,0.8035912315573768,0.9999995982043842,71.60768897253087,0.0010926466212849558,0.5628331253509554,0.5628331253509554,7.070083442076877,11.090354888959123,4.020271446882246,,0.36250160496528216
2.4545454545454546,0.8207821413641625,0.9999995896089293,81.23923860202342,0.0012396124054263827,0.5483377906482098,0.5483377906482098,7.2364071065182305,11.090354888959125,3.853947782440894,,0.34750445959828097
2.484848484848485,0.8332039076464071,0.9999995833980462,92.55278281715712,0.001412243390154375,0.5336095379504432,0.5336095379504432,7.403292752781462,11.090354888959125,3.687062136177663,,0.3324566412070614
2.515151515151515,0.8401553592829458,0.9999995799223204,105.87274163467045,0.0016154898320719978,0.5187076665129269,0.5187076665129269,7.56992659006327,11.090354888959125,3.5204282988958546,,0.3174315280388887
2.5454545454545454,0.8411142071729216,0.9999995794428964,121.5832967422044,0.0018552138785126403,0.5036991352220815,0.5036991352220815,7.735441419951279,11.090354888959125,3.3549134690078457,,0.3025073140218255
2.5757575757575757,0.835784656594285,0.9999995821076717,140.13691046114536,0.0021383195565970667,0.48865670403025796,0.48865670403025796,7.898945168419479,11.090354888959126,3.1914097205396477,,0.2877644360792114
2.6060606060606064,0.8241269924269545,0.9999995879365038,162.06313763983178,0.0024728872320530972,0.47365662753354587,0.47365662753354587,8.059552351768884,11.090354888959125,3.0308025371902403,,0.273282736894878
2.6363636363636367,0.806364325534048,0.9999995968178372,187.97744072464474,0.002868308116525951,0.45877606945623417,0.45877606945623417,8.216415975444168,11.090354888959125,2.873938913514957,,0.25913858864661526
2.666666666666667,0.782965406287417,0.9999996085172969,218.58964178664954,0.003335413235269921,0.4440904441364555,0.4440904441364555,8.368757244846702,11.090354888959123,2.721597644112421,,0.24540221402850476
2.6969696969696972,0.7546059050955733,0.9999996226970475,254.71157475835258,0.0038865901910149015,0.4296708993763562,0.4296708993763562,8.515890725118918,11.090354888959126,2.574464163840208,,0.23213541763241374
2.7272727272727275,0.7221141022917266,0.9999996389429489,297.2634433492465,0.0045358801780585704,0.4155821329516929,0.4155821329516929,8.657243172008048,11.090354888959125,2.4331117169510765,,0.21938988799838435
2.757575757575758,0.6864083186286507,0.9999996567958407,347.2783508544294,0.005299047101660605,0.40188068776420066,0.40188068776420066,8.792365050182744,11.090354888959126,2.297989838776383,,0.20720615902599476
2.787878787878788,0.6484342773838137,0.9999996757828613,405.9044543822246,0.006193610448947519,0.3886138080666429,0.3886138080666429,8.920934605943241,11.090354888959126,2.169420283015885,,0.1956132427444343
2.8181818181818183,0.6091090609672278,0.9999996954454695,474.4042104422244,0.007238833777499762,0.37581887371532396,0.37581887371532396,9.042755118933199,11.090354888959125,2.0475997700259256,,0.18462887712136156
2.8484848484848486,0.5692763471731865,0.9999997153618264,554.1502271408551,0.00845566142487877,0.36352337158980164,0.36352337158980164,9.157746518028853,11.090354888959123,1.9326083709302697,,0.1742602820450999
2.878787878787879,0.5296752547678807,0.9999997351623726,646.6173185923259,0.00986659726855966,0.35174532094417854,0.35174532094417854,9.265932858484918,11.090354888959126,1.8244220304742083,,0.1645052884908571
2.909090909090909,0.490922793972004,0.999999754538603,753.3704714683876,0.0114955211100523,0.34049404525040616,0.34049404525040616,9.367427230121475,11.090354888959123,1.7229276588376479,,0.15535369932596915
2.9393939393939394,0.45350840438551643,0.9999997732457978,876.0485775713877,0.013367440453664973,0.3297711763961794,0.3297711763961794,9.462415545754933,11.090354888959123,1.62793934320419,,0.14678875108179507
2.9696969696969697,0.41779799353491853,0.9999997911010032,1016.3439562534876,0.015508178043418695,0.3195717841639608,0.3195717841639608,9.551140413368996,11.090354888959125,1.5392144755901285,,0.13878856817489904
3.0,0.38404463875707506,0.9999998079776806,1175.9778791356334,0.01794399839989675,0.30988554010033953,0.30988554010033953,9.633885991438516,11.090354888959123,1.4564688975206064,,0.13132752847887466
3.0303030303030303,0.3524033223012424,0.9999998237983388,1356.6725087843295,0.02070117963843276,0.3006978454290397,0.3006978454290397,9.71096442011268,11.090354888959125,1.3793904688464451,,0.12437748680339179
3.0606060606060606,0.3229472183008397,0.9999998385263908,1560.1198619780089,0.02380553988613905,0.29199087382351246,0.29199087382351246,9.782704148690113,11.090354888959126,1.307650740269013,,0.11790882738755544
3.090909090909091,0.2956842131141002,0.9999998521578934,1787.9485963170423,0.027281930485794713,0.2837444990342646,0.2837444990342646,9.849440261732394,11.090354888959125,1.240914627226731,,0.11189133617916135
3.121212121212121,0.2705721477980205,0.9999998647139261,2041.6895820198386,0.03115371066314451,0.27593709317810367,0.27593709317810367,9.91150674747497,11.090354888959126,1.1788481414841563,,0.10629489798002272
3.1515151515151514,0.24753232419350013,0.9999998762338379,2322.7413490076433,0.03544222029125432,0.2685461934545233,0.2685461934545233,9.96923054887432,11.090354888959126,1.1211243400848065,,0.10109003285376639
3.1818181818181817,0.22646094111067328,0.9999998867695294,2632.3365794476963,0.04016626860729517,0.2615490433485169,0.2615490433485169,10.022927180218304,11.090354888959123,1.0674277087408193,,0.09624829136924055
3.2121212121212124,0.20723840710168417,0.9999998963807964,2971.5108420811966,0.04534165713624873,0.25492301952836893,0.25492301952836893,10.07289766973054,11.090354888959126,1.0174572192285858,,0.09174253028110972
3.2424242424242427,0.1897366841419057,0.9999999051316579,3341.0747230894826,0.050980754441673014,0.2486459583363671,0.2486459583363671,10.119426590298565,11.090354888959125,0.9709282986605601,,0.08754709009602178
3.272727272727273,0.17382489891915043,0.9999999130875505,3741.5904185930954,0.05709213895558312,0.24269639662078596,0.24269639662078596,10.16278095763085,11.090354888959126,0.9275739313282756,,0.08363789442407395
3.303030303030303,0.15937343178507035,0.9999999203132841,4173.353683286497,0.06368032353647608,0.23705374134298662,0.23705374134298662,10.203209800287675,11.090354888959126,0.8871450886714509,,0.07999248874845638
3.3333333333333335,0.14625689770397798,0.9999999268715511,4636.381829035838,0.07074557234246578,0.23169838127386871,0.23169838127386871,10.240944234799915,11.090354888959125,0.8494106541592092,,0.07659003365210885
3.3636363636363638,0.13435599410804855,0.999999932822003,5130.408213999202,0.07828381674193119,0.2266117526148924,0.2266117526148924,10.276197907619412,11.090354888959125,0.8141569813397123,,0.0734112649677457
3.393939393939394,0.12355878276082422,0.9999999382206086,5654.883390984842,0.08628667283607241,0.22177636873903261,0.22177636873903261,10.309167692234857,11.090354888959126,0.7811871967242698,,0.07043843092000344
3.4242424242424243,0.11376127884155096,0.9999999431193606,6208.9828064822905,0.09474155893680253,0.21717582261794846,0.21717582261794846,10.34003455334307,11.090354888959123,0.7503203356160526,,0.06765521420446387
3.4545454545454546,0.10486768609041519,0.999999947566157,6791.620672689823,0.10363190723708836,0.2127947689938089,0.2127947689938089,10.368964510031885,11.090354888959123,0.7213903789272376,,0.06504664513895848
3.484848484848485,0.09679031687248596,0.9999999516048416,7401.469399903247,0.1129374603256721,0.20861889198918276,0.20861889198918276,10.396109646689432,11.090354888959125,0.6942452422696928,,0.06259901051145267
3.515151515151515,0.08944933038712577,0.9999999552753348,8036.983772538695,0.12263464008390343,0.20463486272484968,0.20463486272484968,10.421609133670954,11.090354888959125,0.668745755288171,,0.06029976154811179
3.5454545454545454,0.0827723145579995,0.9999999586138427,8696.428919649612,0.1326969744819582,0.20083029044017123,0.20083029044017123,10.445590230960649,11.090354888959126,0.6447646579984774,,0.05813742341467949
3.5757575757575757,0.07669382218189469,0.9999999616530889,9377.911026896241,0.1430955662063025,0.19719366989907675,0.19719366989907675,10.468169255924447,11.090354888959125,0.6221856330346771,,0.05610150795571807
3.606060606060606,0.07115482736352874,0.9999999644225863,10079.409720316928,0.15379958679682812,0.1937143271281502,0.1937143271281502,10.48945250312035,11.090354888959125,0.6009023858387739,,0.0541824307567466
3.6363636363636362,0.06610221570113595,0.9999999669488921,10798.811069136102,0.16477678022973788,0.19038236501895323,0.19038236501895323,10.50953710881199,11.090354888959126,0.5808177801471359,,0.05237143319240058
3.666666666666667,0.06148826026119991,0.9999999692558699,11533.940228835532,0.17599396101128437,0.18718860990710906,0.18718860990710906,10.528511856488327,11.090354888959125,0.5618430324707973,,0.05066050979397725
3.6969696969696972,0.05727010554679168,0.9999999713649472,12282.592856041665,0.1874174935309092,0.18412455991113016,0.18412455991113016,10.546457922260695,11.090354888959125,0.5438969666984299,,0.04904234103814841
3.7272727272727275,0.053409319189512416,0.9999999732953404,13042.564562618307,0.19901374149503032,0.1811823355506901,0.1811823355506901,10.563449560891744,11.090354888959125,0.5269053280673806,,0.04751023148879889
3.757575757575758,0.04987142010470791,0.99999997506429,13811.67782294416,0.21074947849951417,0.17835463295504725,0.17835463295504725,10.579554734526358,11.090354888959125,0.5108001544327667,,0.04605805310534183
3.787878787878788,0.046625499239283386,0.9999999766872504,14587.805930681809,0.22259225358096021,0.1756346798797464,0.1756346798797464,10.594835686774324,11.090354888959126,0.49551920218480205,,0.04468019347857935
3.8181818181818183,0.04364385253197156,0.9999999781780737,15368.893707716436,0.23451070721002862,0.17301619454903566,0.17301619454903566,10.609349465669373,11.090354888959126,0.48100542328975315,,0.043371508676301476
3.8484848484848486,0.0409016052138611,0.9999999795491974,16152.974871378445,0.24647483629422676,0.1704933473623474,0.1704933473623474,10.623148398860257,11.090354888959126,0.46720649009886905,,0.042127280396048565
3.878787878787879,0.03837646600501898,0.999999980811767,16938.186025679566,0.2584562076672297,0.1680607253748482,0.1680607253748482,10.636280524764496,11.090354888959125,0.45407436419462854,,0.04094317708864998
3.909090909090909,0.03604841003479464,0.999999981975795,17722.777417244564,0.27042812221137336,0.1657132994374968,0.1657132994374968,10.648789983334368,11.090354888959123,0.44156490562475526,,0.03981521872346485
3.9393939393939394,0.03389945701925967,0.9999999830502715,18505.12061798948,0.2823657320860211,0.1634463938851839,0.1634463938851839,10.660717369805806,11.090354888959125,0.42963751915331905,,0.03873974489139565
3.9696969696969697,0.03191343922459566,0.9999999840432804,19283.713399417025,0.2942461151034092,0.16125565862768187,0.16125565862768187,10.672100054758513,11.090354888959126,0.4182548342006136,,0.0377133859455663
4.0,0.030075815615759893,0.9999999849620922,20057.182069165312,0.3060483103815508,0.15913704349309207,0.15913704349309207,10.682972473535903,11.090354888959125,0.4073824154232213,,0.03673303690477806
